isdn,date,timestamp,city,district,did,lng,lat
5264,2020-11-01,2020-11-01 00:00:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:36:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:39:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:42:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:44:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:50:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 00:52:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 01:05:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 01:59:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 02:06:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 03:00:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 03:54:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 04:48:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 05:31:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 06:25:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 07:00:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 07:19:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 08:13:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 08:59:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 09:01:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 09:13:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 09:41:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:23:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:27:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:29:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:49:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:50:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:51:00,深圳市,宝安区,380,113.85925676,22.58392818
5264,2020-11-01,2020-11-01 10:52:00,深圳市,宝安区,376,113.856132,22.5834051
5264,2020-11-01,2020-11-01 10:53:00,深圳市,宝安区,376,113.856132,22.5834051
5264,2020-11-01,2020-11-01 10:54:00,深圳市,宝安区,376,113.856132,22.5834051
5264,2020-11-01,2020-11-01 10:55:00,深圳市,宝安区,375,113.85517734,22.58156543
5264,2020-11-01,2020-11-01 10:56:00,深圳市,宝安区,374,113.84728425,22.58067878
5264,2020-11-01,2020-11-01 10:57:00,深圳市,宝安区,374,113.84728425,22.58067878
5264,2020-11-01,2020-11-01 10:58:00,深圳市,宝安区,371,113.82166621,22.75637184
5264,2020-11-01,2020-11-01 11:01:00,深圳市,宝安区,383,113.87976958,22.55267757
5264,2020-11-01,2020-11-01 11:05:00,深圳市,南山区,390,113.89227817,22.54004533
5264,2020-11-01,2020-11-01 11:06:00,深圳市,南山区,390,113.89227817,22.54004533
5264,2020-11-01,2020-11-01 11:09:00,深圳市,南山区,390,113.89227817,22.54004533
5264,2020-11-01,2020-11-01 11:11:00,深圳市,南山区,410,113.93864514,22.52487661
5264,2020-11-01,2020-11-01 11:12:00,深圳市,南山区,410,113.93864514,22.52487661
5264,2020-11-01,2020-11-01 11:14:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:15:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:16:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:18:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:20:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:21:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 11:22:00,深圳市,南山区,406,113.9349465,22.52044705
5264,2020-11-01,2020-11-01 11:25:00,深圳市,南山区,405,113.93470731,22.52165716
5264,2020-11-01,2020-11-01 11:26:00,深圳市,南山区,405,113.93470731,22.52165716
5264,2020-11-01,2020-11-01 11:28:00,深圳市,南山区,400,113.93111079,22.52374001
5264,2020-11-01,2020-11-01 11:29:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:30:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:33:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 11:34:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 11:38:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:40:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:41:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:42:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 11:43:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 11:44:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 11:45:00,深圳市,南山区,403,113.93145852,22.52031086
5264,2020-11-01,2020-11-01 11:46:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:47:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:48:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:49:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:50:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:53:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:55:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:56:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:57:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:58:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 11:59:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:02:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:03:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:04:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:05:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:06:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:07:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:10:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:11:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:12:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:14:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:15:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:16:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:17:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:18:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:19:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:20:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:21:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:23:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:24:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:25:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:26:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:27:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:30:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:31:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:35:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:36:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:37:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:39:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:41:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:43:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:44:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:45:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:46:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:47:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:48:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:50:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:52:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:54:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:55:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:56:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 12:59:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:00:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:01:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:02:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:04:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:05:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:06:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:07:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:09:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:10:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:13:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:14:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:15:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:16:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:17:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:22:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:23:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:24:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:26:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:27:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:30:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:31:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:32:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:33:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:35:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:36:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:37:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:39:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:41:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:42:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:44:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:46:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:47:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:48:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:49:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:50:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:52:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:53:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:55:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:56:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 13:59:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:00:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:01:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:02:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:03:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:05:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:06:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:09:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 14:10:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 14:11:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 14:12:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 14:13:00,深圳市,南山区,402,113.9312248,22.52208326
5264,2020-11-01,2020-11-01 14:15:00,深圳市,宝安区,401,113.93115914,22.52084987
5264,2020-11-01,2020-11-01 14:16:00,深圳市,宝安区,404,113.93181909,22.52179221
5264,2020-11-01,2020-11-01 14:21:00,深圳市,龙岗区,459,114.1758839,22.64527751
5264,2020-11-01,2020-11-01 14:22:00,深圳市,南山区,403,113.93145852,22.52031086
5264,2020-11-01,2020-11-01 14:23:00,深圳市,南山区,411,113.93880151,22.50317745
5264,2020-11-01,2020-11-01 14:26:00,深圳市,南山区,405,113.93470731,22.52165716
5264,2020-11-01,2020-11-01 14:27:00,深圳市,南山区,405,113.93470731,22.52165716
5264,2020-11-01,2020-11-01 14:30:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 14:33:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 14:34:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 14:35:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 14:36:00,深圳市,南山区,407,113.93576547,22.52240509
5264,2020-11-01,2020-11-01 14:41:00,深圳市,南山区,390,113.89227817,22.54004533
5264,2020-11-01,2020-11-01 14:42:00,深圳市,南山区,390,113.89227817,22.54004533
5264,2020-11-01,2020-11-01 14:43:00,深圳市,南山区,391,113.8929089,22.54083829
5264,2020-11-01,2020-11-01 14:44:00,深圳市,南山区,391,113.8929089,22.54083829
5264,2020-11-01,2020-11-01 14:47:00,深圳市,南山区,391,113.8929089,22.54083829
5264,2020-11-01,2020-11-01 14:49:00,深圳市,宝安区,386,113.88423222,22.54733499
5264,2020-11-01,2020-11-01 14:53:00,深圳市,宝安区,384,113.8836479,22.55890035
5264,2020-11-01,2020-11-01 14:56:00,深圳市,宝安区,388,113.88839352,22.56281594
5264,2020-11-01,2020-11-01 15:01:00,深圳市,宝安区,396,113.91378194,22.58525235
5264,2020-11-01,2020-11-01 15:04:00,深圳市,南山区,413,113.93883624,22.58415
5264,2020-11-01,2020-11-01 15:05:00,深圳市,南山区,412,113.93883614,22.58434399
5264,2020-11-01,2020-11-01 15:07:00,深圳市,南山区,418,113.94918719,22.58423105
5264,2020-11-01,2020-11-01 15:08:00,深圳市,南山区,417,113.9490489,22.58421872
5264,2020-11-01,2020-11-01 15:09:00,深圳市,南山区,420,113.95903263,22.58536937
5264,2020-11-01,2020-11-01 15:10:00,深圳市,南山区,417,113.9490489,22.58421872
5264,2020-11-01,2020-11-01 15:20:00,深圳市,龙华新区,438,114.02610745,22.61422064
5264,2020-11-01,2020-11-01 15:21:00,深圳市,龙华区,443,114.0308858,22.60182346
5264,2020-11-01,2020-11-01 15:22:00,深圳市,龙华区,443,114.0308858,22.60182346
5264,2020-11-01,2020-11-01 15:23:00,深圳市,龙华区,434,114.02470351,22.61553561
5264,2020-11-01,2020-11-01 15:24:00,深圳市,龙华区,440,114.0269435,22.61297549
5264,2020-11-01,2020-11-01 15:25:00,深圳市,龙华区,434,114.02470351,22.61553561
5264,2020-11-01,2020-11-01 15:26:00,深圳市,龙华区,434,114.02470351,22.61553561
5264,2020-11-01,2020-11-01 15:27:00,深圳市,宝安区,436,114.02581545,22.61418942
5264,2020-11-01,2020-11-01 15:36:00,深圳市,宝安区,436,114.02581545,22.61418942
5264,2020-11-01,2020-11-01 15:47:00,深圳市,宝安区,436,114.02581545,22.61418942
5264,2020-11-01,2020-11-01 15:55:00,深圳市,龙华区,439,114.02641989,22.61793693
5264,2020-11-01,2020-11-01 15:56:00,深圳市,龙华区,431,114.02014002,22.61754462
5264,2020-11-01,2020-11-01 15:59:00,深圳市,龙华新区,424,113.9856446,22.64938495
5264,2020-11-01,2020-11-01 16:00:00,深圳市,宝安区,408,113.93605562,22.73396139
5264,2020-11-01,2020-11-01 16:01:00,深圳市,宝安区,408,113.93605562,22.73396139
5264,2020-11-01,2020-11-01 16:02:00,深圳市,光明区,414,113.94490864,22.77679277
5264,2020-11-01,2020-11-01 16:03:00,深圳市,光明区,399,113.92433815,22.8094493
5264,2020-11-01,2020-11-01 16:04:00,深圳市,宝安区,381,113.87033383,22.82811973
5264,2020-11-01,2020-11-01 16:05:00,东莞市,大岭山镇,366,113.78033923,22.85008392
5264,2020-11-01,2020-11-01 16:06:00,东莞市,大岭山镇,369,113.7949058,22.84591538
5264,2020-11-01,2020-11-01 16:07:00,东莞市,大岭山镇,358,113.75020358,22.859565
5264,2020-11-01,2020-11-01 16:08:00,东莞市,虎门镇,357,113.72890368,22.86642451
5264,2020-11-01,2020-11-01 16:09:00,东莞市,虎门镇,355,113.68395757,22.8659075
5264,2020-11-01,2020-11-01 16:10:00,东莞市,虎门镇,354,113.67991614,22.86486347
5264,2020-11-01,2020-11-01 16:13:00,东莞市,虎门镇,353,113.67186139,22.86464583
5264,2020-11-01,2020-11-01 16:15:00,东莞市,虎门镇,350,113.65666458,22.86113613
5264,2020-11-01,2020-11-01 16:17:00,东莞市,沙田镇,344,113.58880266,22.86297947
5264,2020-11-01,2020-11-01 16:19:00,广州市,南沙区,318,113.51184043,22.87114071
5264,2020-11-01,2020-11-01 16:29:00,广州市,番禺区,35,113.26451946,22.99021241
5264,2020-11-01,2020-11-01 16:31:00,广州市,番禺区,35,113.26451946,22.99021241
5264,2020-11-01,2020-11-01 16:32:00,广州市,番禺区,35,113.26451946,22.99021241
5264,2020-11-01,2020-11-01 16:33:00,广州市,番禺区,37,113.26467953,22.990001
5264,2020-11-01,2020-11-01 16:34:00,广州市,番禺区,37,113.26467953,22.990001
5264,2020-11-01,2020-11-01 16:35:00,广州市,番禺区,38,113.2649112,22.99040618
5264,2020-11-01,2020-11-01 16:38:00,广州市,番禺区,44,113.26643516,22.99147695
5264,2020-11-01,2020-11-01 16:39:00,广州市,番禺区,49,113.27069467,22.99412196
5264,2020-11-01,2020-11-01 16:45:00,广州市,番禺区,66,113.29744405,22.99085446
5264,2020-11-01,2020-11-01 16:48:00,广州市,番禺区,108,113.3174193,22.99206934
5264,2020-11-01,2020-11-01 16:50:00,广州市,番禺区,147,113.33293363,23.00223075
5264,2020-11-01,2020-11-01 16:51:00,广州市,番禺区,147,113.33293363,23.00223075
5264,2020-11-01,2020-11-01 17:09:00,广州市,番禺区,271,113.39610028,23.04501864
5264,2020-11-01,2020-11-01 17:10:00,广州市,番禺区,267,113.39498196,23.0473337
5264,2020-11-01,2020-11-01 17:11:00,广州市,番禺区,274,113.39777733,23.04529841
5264,2020-11-01,2020-11-01 17:12:00,广州市,番禺区,267,113.39498196,23.0473337
5264,2020-11-01,2020-11-01 17:13:00,广州市,番禺区,262,113.39294925,23.04968177
5264,2020-11-01,2020-11-01 17:14:00,广州市,番禺区,262,113.39294925,23.04968177
5264,2020-11-01,2020-11-01 17:16:00,广州市,番禺区,256,113.39031251,23.05513455
5264,2020-11-01,2020-11-01 17:17:00,广州市,番禺区,254,113.38982863,23.05970525
5264,2020-11-01,2020-11-01 17:18:00,广州市,番禺区,254,113.38982863,23.05970525
5264,2020-11-01,2020-11-01 17:19:00,广州市,番禺区,251,113.38886556,23.06307823
5264,2020-11-01,2020-11-01 17:20:00,广州市,番禺区,251,113.38886556,23.06307823
5264,2020-11-01,2020-11-01 17:21:00,广州市,番禺区,263,113.39316915,23.06209969
5264,2020-11-01,2020-11-01 17:23:00,广州市,番禺区,263,113.39316915,23.06209969
5264,2020-11-01,2020-11-01 17:25:00,广州市,番禺区,251,113.38886556,23.06307823
5264,2020-11-01,2020-11-01 17:27:00,广州市,番禺区,251,113.38886556,23.06307823
5264,2020-11-01,2020-11-01 17:34:00,广州市,番禺区,258,113.39159643,23.06632047
5264,2020-11-01,2020-11-01 17:36:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 17:37:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:38:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:40:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:41:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:43:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:45:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:46:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:47:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:48:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:49:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:50:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:51:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:52:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:53:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:54:00,广州市,番禺区,239,113.38513023,23.0630291
5264,2020-11-01,2020-11-01 17:55:00,广州市,番禺区,225,113.3814827,23.06330053
5264,2020-11-01,2020-11-01 17:56:00,广州市,番禺区,212,113.37705013,23.06546135
5264,2020-11-01,2020-11-01 17:57:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 17:58:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 17:59:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:01:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:02:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:03:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:05:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:06:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:08:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:09:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:10:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:12:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:14:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 18:15:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:00:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:09:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:16:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:20:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:58:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 19:59:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 20:00:00,广州市,番禺区,222,113.38064888,23.0678187
5264,2020-11-01,2020-11-01 20:02:00,广州市,番禺区,228,113.38205282,23.06908453
5264,2020-11-01,2020-11-01 20:05:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:06:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:08:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:09:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:10:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:11:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:12:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:14:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:15:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:18:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:21:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:22:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:24:00,广州市,番禺区,240,113.38537949,23.0655971
5264,2020-11-01,2020-11-01 20:25:00,广州市,番禺区,240,113.38537949,23.0655971
